0.239714,1.168,1.95,0.285584
0.24559,1.168,1.95,0.279125
0.254365,1.168,1.95,0.274211
0.263415,1.168,1.95,0.271783
0.334219,1.168,1.95,0.272374
0.31779,1.168,1.95,0.282413
0.312694,1.168,1.95,0.291405
0.308164,1.168,1.95,0.29451
0.304235,1.168,1.95,0.294392
0.301312,1.168,1.95,0.293263
0.301972,1.168,1.95,0.292718
0.304466,1.168,1.95,0.293993
0.308768,1.168,1.95,0.294192
0.315277,1.168,1.95,0.293804
0.436921,1.168,1.95,0.296915
0.521103,1.168,1.95,0.303759
0.527478,1.168,1.95,0.307091
0.54739,1.168,1.95,0.305717
0.561206,1.168,1.95,0.301585
0.591783,1.168,1.95,0.29825
0.607552,1.168,1.95,0.296163
0.613075,1.168,1.95,0.29559
0.605673,1.168,1.95,0.294805
0.615301,1.232,3.06,0.292364
0.778611,1.232,3.06,0.249746
0.741917,1.232,3.06,0.246913
0.721186,1.232,3.06,0.247906
0.733339,1.232,3.06,0.254574
0.744453,1.232,3.06,0.267144
0.745389,1.232,3.06,0.302309
0.745878,1.232,3.06,0.323001
0.750229,1.232,3.06,0.329707
0.755208,1.232,3.06,0.331879
0.760625,1.232,3.06,0.333361
0.815511,1.232,3.06,0.361656
0.800775,1.232,3.06,0.37111
0.781677,1.232,3.06,0.366769
0.749607,1.232,3.06,0.360584
0.729035,1.232,3.06,0.353976
0.732352,1.232,3.06,0.347812
0.739032,1.232,3.06,0.342251
0.741835,1.232,3.06,0.336698
0.739197,1.232,3.06,0.331421
0.736642,1.232,3.06,0.326576
0.76134,1.232,3.06,0.294983
0.758323,1.232,3.06,0.305355
0.761484,1.232,3.06,0.319341
0.767046,1.232,3.06,0.368258
0.773055,1.232,3.06,0.39904
0.774307,1.232,3.06,0.436159
0.769417,1.232,3.06,0.453195
0.757507,1.232,3.06,0.450981
0.743124,1.232,3.06,0.443386
0.737516,1.232,3.06,0.434573
0.695194,1.232,3.06,0.366763
0.701317,1.232,3.06,0.368955
0.699811,1.232,3.06,0.369448
0.692876,1.232,3.06,0.369665
0.671222,1.232,3.06,0.371968
0.644871,1.232,3.06,0.376951
0.649445,1.232,3.06,0.38432
0.648636,1.232,3.06,0.39527
0.648844,1.232,3.06,0.406609
0.64058,1.232,3.06,0.417101
0.641613,1.232,3.06,0.469884
0.629437,1.232,3.06,0.453354
0.567898,1.232,3.06,0.415312
0.547259,1.232,3.06,0.38765
0.535751,1.232,3.06,0.368095
0.550014,1.232,3.06,0.35347
0.581278,1.232,3.06,0.341103
0.605204,1.232,3.06,0.329653
0.623039,1.232,3.06,0.318706
0.634675,1.232,3.06,0.30809
0.585587,1.232,3.06,0.202525
0.541321,1.232,3.06,0.196647
0.551188,1.232,3.06,0.192473
0.591854,1.232,3.06,0.189954
0.616803,1.232,3.06,0.189105
0.630444,1.232,3.06,0.189423
0.639549,1.232,3.06,0.190792
0.638792,1.232,3.06,0.193515
0.618474,1.232,3.06,0.197348
0.598345,1.26,3.32,0.20276
0.58019,1.26,3.32,0.281169
0.632025,1.26,3.32,0.304094
0.624232,1.26,3.32,0.396092
0.619739,1.26,3.32,0.491913
0.603733,1.26,3.32,0.549149
0.606572,1.26,3.32,0.570786
0.627328,1.26,3.32,0.588964
0.64589,1.26,3.32,0.599992
0.654668,1.26,3.32,0.5884
0.659544,1.26,3.32,0.583123
0.706036,1.26,3.32,0.552698
0.623441,1.26,3.32,0.50396
0.606637,1.26,3.32,0.479467
0.633737,1.26,3.32,0.477328
0.659776,1.26,3.32,0.51093
0.678325,1.26,3.32,0.563084
0.688686,1.26,3.32,0.589529
0.697457,1.26,3.32,0.584255
0.705619,1.26,3.32,0.577644
0.711552,1.26,3.32,0.567434
0.734704,1.26,3.32,0.492698
0.743867,1.26,3.32,0.560362
0.752194,1.26,3.32,0.548337
0.752296,1.26,3.32,0.542237
0.75089,1.26,3.32,0.506724
0.751118,1.26,3.32,0.481525
0.751166,1.26,3.32,0.456606
0.749677,1.26,3.32,0.43437
0.749899,1.26,3.32,0.416596
0.751564,1.26,3.32,0.400594
0.773917,1.26,3.32,0.246514
0.774771,1.26,3.32,0.226495
0.769516,1.26,3.32,0.207356
0.757495,1.26,3.32,0.193641
0.74179,1.26,3.32,0.18461
0.728984,1.26,3.32,0.179789
0.718479,1.26,3.32,0.179295
0.711024,1.26,3.32,0.183068
0.705334,1.26,3.32,0.195855
0.702623,1.26,3.32,0.203597
0.690054,1.26,3.32,0.280197
0.692537,1.26,3.32,0.274002
0.695818,1.26,3.32,0.324041
0.697872,1.26,3.32,0.331892
0.699328,1.26,3.32,0.313141
0.700471,1.26,3.32,0.298771
0.701237,1.26,3.32,0.28718
0.701799,1.26,3.32,0.27853
0.702346,1.26,3.32,0.2718
0.701296,1.26,3.32,0.268054
0.679822,1.26,3.32,0.275867
0.675641,1.26,3.32,0.280341
0.678841,1.26,3.32,0.282945
0.67878,1.26,3.32,0.286943
0.676113,1.26,3.32,0.292106
0.674558,1.26,3.32,0.293982
0.677085,1.26,3.32,0.295185
0.678452,1.26,3.32,0.294608
0.677035,1.26,3.32,0.29215
0.674578,1.288,2.21,0.289027
0.666305,1.288,2.21,0.253653
0.670578,1.288,2.21,0.249839
0.671002,1.288,2.21,0.24502
0.668913,1.288,2.21,0.239898
0.662415,1.288,2.21,0.236093
0.659076,1.288,2.21,0.234585
0.657718,1.288,2.21,0.236114
0.657573,1.288,2.21,0.2374
0.656815,1.288,2.21,0.235936
0.654353,1.288,2.21,0.233203
0.616359,1.288,2.21,0.207241
0.623916,1.288,2.21,0.205145
0.626328,1.288,2.21,0.204312
0.634882,1.288,2.21,0.205171
0.643224,1.288,2.21,0.207763
0.650115,1.288,2.21,0.212246
0.656238,1.288,2.21,0.218638
0.661644,1.288,2.21,0.225813
0.665257,1.288,2.21,0.233155
0.667079,1.288,2.21,0.240982
0.657515,1.288,2.21,0.354086
0.6404,1.288,2.21,0.530391
0.615828,1.288,2.21,0.586527
0.615055,1.288,2.21,0.5895
0.617388,1.288,2.21,0.549273
0.621485,1.288,2.21,0.540412
0.62504,1.288,2.21,0.522229
0.628316,1.288,2.21,0.506143
0.630798,1.288,2.21,0.493789
0.633108,1.288,2.21,0.48972
0.656909,1.288,2.21,0.361975
0.65149,1.288,2.21,0.351482
0.646636,1.288,2.21,0.354953
0.643669,1.288,2.21,0.34831
0.642361,1.288,2.21,0.341085
0.641794,1.288,2.21,0.335822
0.640988,1.288,2.21,0.331876
0.637597,1.288,2.21,0.329688
0.631467,1.288,2.21,0.327447
0.612428,1.288,2.21,0.325427
0.29487,1.288,2.21,0.306844
0.369032,1.288,2.21,0.310197
0.444777,1.288,2.21,0.302911
0.493561,1.288,2.21,0.295206
0.528236,1.288,2.21,0.289502
0.551349,1.288,2.21,0.285712
0.568263,1.288,2.21,0.282983
0.577817,1.288,2.21,0.281398
0.579243,1.288,2.21,0.280685
0.580591,1.288,2.21,0.280649
0.584472,1.288,2.21,0.285274
0.578727,1.288,2.21,0.288265
0.567989,1.288,2.21,0.29156
0.558595,1.288,2.21,0.294189
0.553732,1.288,2.21,0.296169
0.553533,1.288,2.21,0.296863
0.552841,1.288,2.21,0.296482
0.551898,1.288,2.21,0.295998
0.54662,1.288,2.21,0.296234
0.54254,1.292,1.5,0.297291
0.533365,1.292,1.5,0.325468
0.550139,1.292,1.5,0.339865
0.559368,1.292,1.5,0.335836
0.564535,1.292,1.5,0.33001
0.567098,1.292,1.5,0.327602
0.56408,1.292,1.5,0.322854
0.549615,1.292,1.5,0.319052
0.529054,1.292,1.5,0.316197
0.528771,1.292,1.5,0.32045
0.530813,1.292,1.5,0.319418
0.55659,1.292,1.5,0.34924
0.550826,1.292,1.5,0.342255
0.545873,1.292,1.5,0.350482
0.549401,1.292,1.5,0.376651
0.553887,1.292,1.5,0.40022
0.55312,1.292,1.5,0.409608
0.550517,1.292,1.5,0.42078
0.549678,1.292,1.5,0.434057
0.550626,1.292,1.5,0.441306
0.546804,1.292,1.5,0.43563
0.480152,1.292,1.5,0.371371
0.491842,1.292,1.5,0.375642
0.476747,1.292,1.5,0.384447
0.422369,1.292,1.5,0.440179
0.388148,1.292,1.5,0.476825
0.359605,1.292,1.5,0.504125
0.339251,1.292,1.5,0.51725
0.323422,1.292,1.5,0.51492
0.310821,1.292,1.5,0.507583
0.299962,1.292,1.5,0.504105
0.214761,1.292,1.5,0.40177
0.220334,1.292,1.5,0.374954
0.223528,1.292,1.5,0.354796
0.223364,1.292,1.5,0.343342
0.221292,1.292,1.5,0.332555
0.21831,1.292,1.5,0.322308
0.215216,1.292,1.5,0.312038
0.211485,1.292,1.5,0.302682
0.208284,1.292,1.5,0.294375
0.20606,1.292,1.5,0.286556
0.193159,1.292,1.5,0.211412
0.200764,1.292,1.5,0.208811
0.208414,1.292,1.5,0.205273
0.214545,1.292,1.5,0.199149
0.231081,1.292,1.5,0.19301
0.263079,1.292,1.5,0.187024
0.285469,1.292,1.5,0.181241
0.296582,1.292,1.5,0.176637
0.303637,1.292,1.5,0.17239
0.308932,1.292,1.5,0.169067
0.363142,1.292,1.5,0.146477
0.314495,1.292,1.5,0.151186
0.29507,1.292,1.5,0.156703
0.2932,1.292,1.5,0.16356
0.291325,1.292,1.5,0.17142
0.283402,1.292,1.5,0.179483
0.281214,1.292,1.5,0.186051
0.281449,1.292,1.5,0.190608
0.278865,1.292,1.5,0.194723
0.276247,1.28,1.27,0.198126
0.263988,1.28,1.27,0.227781
0.262474,1.28,1.27,0.227389
0.256711,1.28,1.27,0.227238
0.245415,1.28,1.27,0.226444
0.236691,1.28,1.27,0.225252
0.231853,1.28,1.27,0.223225
0.231839,1.28,1.27,0.220202
0.231984,1.28,1.27,0.216393
0.233744,1.28,1.27,0.212282
0.232942,1.28,1.27,0.208515
0.204551,1.28,1.27,0.17368
0.197365,1.28,1.27,0.173697
0.191735,1.28,1.27,0.173533
0.188254,1.28,1.27,0.174055
0.186516,1.28,1.27,0.175954
0.185089,1.28,1.27,0.179453
0.184556,1.28,1.27,0.184874
0.185517,1.28,1.27,0.189319
0.192309,1.28,1.27,0.192844
0.195648,1.28,1.27,0.194899
0.19628,1.28,1.27,0.203836
0.196447,1.28,1.27,0.207725
0.198177,1.28,1.27,0.212948
0.201531,1.28,1.27,0.21653
0.2017,1.28,1.27,0.218965
0.202297,1.28,1.27,0.222157
0.206865,1.28,1.27,0.22596
0.207922,1.28,1.27,0.229628
0.212415,1.28,1.27,0.23317
0.216518,1.28,1.27,0.235412
0.217167,1.28,1.27,0.255213
0.208518,1.28,1.27,0.256578
0.199318,1.28,1.27,0.258266
0.191684,1.28,1.27,0.260653
0.189367,1.28,1.27,0.264538
0.189438,1.28,1.27,0.270307
0.189744,1.28,1.27,0.27081
0.190755,1.28,1.27,0.270771
0.190888,1.28,1.27,0.270269
0.190356,1.28,1.27,0.269252
0.181289,1.28,1.27,0.253109
0.174993,1.28,1.27,0.250959
0.175843,1.28,1.27,0.248271
0.17664,1.28,1.27,0.24485
0.172482,1.28,1.27,0.242166
0.169161,1.28,1.27,0.240019
0.166816,1.28,1.27,0.237561
0.164979,1.28,1.27,0.234767
0.163397,1.28,1.27,0.231842
0.162252,1.28,1.27,0.228896
0.152437,1.28,1.27,0.202314
0.15153,1.28,1.27,0.202289
0.148585,1.28,1.27,0.201503
0.145145,1.28,1.27,0.200459
0.142838,1.28,1.27,0.198347
0.141331,1.28,1.27,0.195666
0.139531,1.28,1.27,0.192773
0.137821,1.28,1.27,0.190178
0.136555,1.28,1.27,0.187448
0.136075,1.264,0.57,0.184854
0.127105,1.264,0.57,0.163156
0.125271,1.264,0.57,0.15934
0.124219,1.264,0.57,0.155287
0.122988,1.264,0.57,0.15106
0.121377,1.264,0.57,0.146741
0.120363,1.264,0.57,0.142946
0.11992,1.264,0.57,0.139931
0.119822,1.264,0.57,0.137244
0.119091,1.264,0.57,0.135354
0.118434,1.264,0.57,0.13429
0.107732,1.264,0.57,0.130532
0.104738,1.264,0.57,0.13289
0.104164,1.264,0.57,0.135336
0.104684,1.264,0.57,0.137679
0.106246,1.264,0.57,0.139437
0.108006,1.264,0.57,0.140315
0.10847,1.264,0.57,0.140597
0.108149,1.264,0.57,0.140627
0.108282,1.264,0.57,0.140418
0.108279,1.264,0.57,0.139949
0.105221,1.264,0.57,0.132994
0.106139,1.264,0.57,0.131707
0.108092,1.264,0.57,0.129956
0.111456,1.264,0.57,0.128181
0.114697,1.264,0.57,0.126346
0.117319,1.264,0.57,0.12478
0.119332,1.264,0.57,0.123391
0.121221,1.264,0.57,0.122586
0.122895,1.264,0.57,0.121899
0.124516,1.264,0.57,0.120874
0.139266,1.264,0.57,0.109008
0.136405,1.264,0.57,0.107592
0.133855,1.264,0.57,0.106284
0.132328,1.264,0.57,0.104607
0.132447,1.264,0.57,0.103062
0.131983,1.264,0.57,0.101606
0.130745,1.264,0.57,0.100351
0.129546,1.264,0.57,0.099356
0.128701,1.264,0.57,0.098725
0.128018,1.264,0.57,0.098397
0.123861,1.264,0.57,0.096181
0.124522,1.264,0.57,0.096394
0.125095,1.264,0.57,0.096679
0.124292,1.264,0.57,0.096881
0.122271,1.264,0.57,0.096939
0.119697,1.264,0.57,0.096816
0.117666,1.264,0.57,0.096646
0.116123,1.264,0.57,0.096398
0.114771,1.264,0.57,0.095985
0.113617,1.264,0.57,0.095567
0.100603,1.264,0.57,0.090571
0.099112,1.264,0.57,0.089727
0.097301,1.264,0.57,0.088766
0.095779,1.264,0.57,0.087791
0.09445,1.264,0.57,0.086627
0.093306,1.264,0.57,0.08541
0.092259,1.264,0.57,0.084162
0.091196,1.264,0.57,0.082887
0.090139,1.264,0.57,0.08141
0.089043,1.236,0.35,0.079825
0.077345,1.236,0.35,0.058754
0.076127,1.236,0.35,0.056739
0.074855,1.236,0.35,0.055438
0.073814,1.236,0.35,0.054566
0.072691,1.236,0.35,0.054255
0.071474,1.236,0.35,0.054301
0.070386,1.236,0.35,0.054677
0.069266,1.236,0.35,0.055096
0.068178,1.236,0.35,0.055536
0.06712,1.236,0.35,0.055871
0.056284,1.236,0.35,0.058986
0.055996,1.236,0.35,0.059141
0.055672,1.236,0.35,0.058909
0.055227,1.236,0.35,0.058549
0.054744,1.236,0.35,0.05813
0.054248,1.236,0.35,0.05783
0.053734,1.236,0.35,0.057452
0.053225,1.236,0.35,0.057112
0.052751,1.236,0.35,0.056718
0.052295,1.236,0.35,0.056293
0.04805,1.236,0.35,0.051754
0.047561,1.236,0.35,0.051368
0.047263,1.236,0.35,0.050743
0.046844,1.236,0.35,0.050129
0.046499,1.236,0.35,0.049352
0.046068,1.236,0.35,0.04838
